Base de Datos de personas;;;;;
Fuente de Datos: Aleatorio;;;;;
Esto es Aleatorio de acuerdo a las reglas de protección de datos de las personas;;;;;
;;;;;
Id de la persona;Edad;Nombre;Latitud;Longitud;Distrito de procedencia
420;35;Persona 420;-12.08559778;-77.05451364;JESUS MARIA
421;30;Persona 421;-12.06997126;-77.04752527;JESUS MARIA
422;28;Persona 422;-12.06662315;-77.05975694;BREÑA
423;6;Persona 423;-12.07772444;-77.04928809;JESUS MARIA
424;36;Persona 424;-12.07909964;-77.05613022;JESUS MARIA
425;34;Persona 425;-12.08075138;-77.05495812;JESUS MARIA
426;31;Persona 426;-12.08088398;-77.02233052;LA VICTORIA
427;13;Persona 427;-12.07943108;-77.04262016;JESUS MARIA
428;44;Persona 428;-12.08336835;-77.04030339;LINCE
429;33;Persona 429;-12.0807602;-77.04326816;JESUS MARIA
430;35;Persona 430;-12.08664586;-77.05347322;JESUS MARIA
431;35;Persona 431;-12.07990049;-77.04938019;JESUS MARIA
432;38;Persona 432;-12.07180109;-77.05097099;JESUS MARIA
433;34;Persona 433;-12.07642104;-77.05419861;JESUS MARIA
434;35;Persona 434;-12.08228077;-77.00623042;LA VICTORIA
435;37;Persona 435;-12.08417868;-77.01043372;LA VICTORIA
436;41;Persona 436;-12.06834281;-77.07143402;PUEBLO LIBRE
437;46;Persona 437;-12.06538727;-77.04262077;JESUS MARIA
438;37;Persona 438;-12.0623189;-77.05493335;BREÑA
439;24;Persona 439;-12.07500228;-77.05060591;JESUS MARIA
440;72;Persona 440;-12.07307088;-77.04862196;JESUS MARIA
441;21;Persona 441;-12.08024732;-77.03093978;LINCE
442;37;Persona 442;-12.06429899;-77.02980564;LA VICTORIA
443;46;Persona 443;-12.07322016;-77.05003497;JESUS MARIA
444;32;Persona 444;-12.06868332;-77.04022939;JESUS MARIA
445;62;Persona 445;-12.06713722;-77.042986;JESUS MARIA
446;31;Persona 446;-12.0798958;-77.04615483;JESUS MARIA
447;36;Persona 447;-12.0871832;-77.05568519;JESUS MARIA
448;37;Persona 448;-12.06708006;-77.03222423;LA VICTORIA
449;21;Persona 449;-12.06400218;-77.05054024;BREÑA
450;73;Persona 450;-12.06559914;-77.04398518;JESUS MARIA
451;37;Persona 451;-12.06901591;-77.04586184;JESUS MARIA
452;36;Persona 452;-12.0907457;-77.05223112;JESUS MARIA
453;24;Persona 453;-12.08678453;-77.03108859;LINCE
454;36;Persona 454;-12.08051327;-77.05212755;JESUS MARIA
455;20;Persona 455;-12.07978436;-77.04838133;JESUS MARIA
456;23;Persona 456;-12.08054801;-77.05404185;JESUS MARIA
457;41;Persona 457;-12.07803593;-77.07045046;PUEBLO LIBRE
458;43;Persona 458;-12.08868366;-77.02772038;LINCE
459;39;Persona 459;-12.09009092;-77.05279142;JESUS MARIA
460;32;Persona 460;-12.0731718;-77.06626809;PUEBLO LIBRE
461;37;Persona 461;-12.0858552;-77.04987947;JESUS MARIA
462;36;Persona 462;-12.06497676;-77.05932377;BREÑA
463;39;Persona 463;-12.06750389;-77.02394327;LA VICTORIA
464;20;Persona 464;-12.06878651;-77.03981792;JESUS MARIA
465;18;Persona 465;-12.06908462;-77.04626145;JESUS MARIA
466;21;Persona 466;-12.09005567;-77.05172376;JESUS MARIA
467;32;Persona 467;-12.07821314;-77.05609684;JESUS MARIA
468;38;Persona 468;-12.0727174;-77.01293287;LA VICTORIA
469;30;Persona 469;-12.08208115;-77.05176539;JESUS MARIA
470;22;Persona 470;-12.07895218;-77.05027454;JESUS MARIA
471;36;Persona 471;-12.07944326;-77.04514886;JESUS MARIA
472;31;Persona 472;-12.08841528;-77.05263906;JESUS MARIA
473;35;Persona 473;-12.08036836;-77.04856348;JESUS MARIA
474;26;Persona 474;-12.07421851;-77.04752453;JESUS MARIA
475;38;Persona 475;-12.06782883;-77.04255266;JESUS MARIA
476;28;Persona 476;-12.07943645;-77.05264118;JESUS MARIA
477;33;Persona 477;-12.05819099;-77.04856084;BREÑA
478;24;Persona 478;-12.08249431;-77.04819288;JESUS MARIA
479;14;Persona 479;-12.06619346;-77.05061538;BREÑA
480;41;Persona 480;-12.08223827;-77.06126869;PUEBLO LIBRE
481;41;Persona 481;-12.07029467;-77.04208234;JESUS MARIA
482;49;Persona 482;-12.06474589;-77.0397374;JESUS MARIA
483;65;Persona 483;-12.0829484;-77.04271573;JESUS MARIA
484;39;Persona 484;-12.0896006;-77.05543978;JESUS MARIA
485;14;Persona 485;-12.07329798;-77.05020542;JESUS MARIA
486;29;Persona 486;-12.07832035;-77.05384014;JESUS MARIA
487;22;Persona 487;-12.07942789;-77.04726286;JESUS MARIA
488;31;Persona 488;-12.08316751;-77.059498;JESUS MARIA
489;29;Persona 489;-12.06816005;-77.03988459;JESUS MARIA
490;37;Persona 490;-12.07543121;-77.04501928;JESUS MARIA
491;32;Persona 491;-12.08738614;-77.06020466;JESUS MARIA
492;35;Persona 492;-12.06608873;-77.04169448;JESUS MARIA
493;42;Persona 493;-12.08318148;-77.05434701;JESUS MARIA
494;40;Persona 494;-12.06607378;-77.04205739;JESUS MARIA
495;27;Persona 495;-12.0712501;-77.04745415;JESUS MARIA
496;29;Persona 496;-12.0876004;-77.06147146;JESUS MARIA
497;37;Persona 497;-12.07053847;-77.06879641;PUEBLO LIBRE
498;30;Persona 498;-12.07327015;-77.04347698;JESUS MARIA
499;35;Persona 499;-12.06681163;-77.04605352;JESUS MARIA
500;57;Persona 500;-12.08899549;-77.05191956;JESUS MARIA
501;31;Persona 501;-12.08718577;-77.01735271;LA VICTORIA
502;41;Persona 502;-12.08385369;-77.05760189;JESUS MARIA
503;17;Persona 503;-12.08350904;-77.05080794;JESUS MARIA
504;40;Persona 504;-12.07620491;-77.04881779;JESUS MARIA
505;42;Persona 505;-12.06809678;-77.04411599;JESUS MARIA
506;6;Persona 506;-12.08063811;-77.04567098;JESUS MARIA
507;39;Persona 507;-12.08243839;-77.04670829;JESUS MARIA
508;40;Persona 508;-12.09034122;-77.02269254;LA VICTORIA
509;41;Persona 509;-12.08174665;-77.04256003;JESUS MARIA
510;1;Persona 510;-12.07078217;-77.02334749;LA VICTORIA
511;29;Persona 511;-12.07825195;-77.05347592;JESUS MARIA
512;28;Persona 512;-12.07464362;-77.02745039;LA VICTORIA
513;39;Persona 513;-12.08345498;-77.05078732;JESUS MARIA
514;43;Persona 514;-12.07896064;-77.04635014;JESUS MARIA
515;26;Persona 515;-12.0789859;-77.06015436;PUEBLO LIBRE
516;30;Persona 516;-12.08127631;-77.04982663;JESUS MARIA
517;40;Persona 517;-12.07930531;-77.05160808;JESUS MARIA
518;40;Persona 518;-12.08644377;-77.0519802;JESUS MARIA
519;16;Persona 519;-12.07084141;-77.02141981;LA VICTORIA
520;78;Persona 520;-12.06755566;-77.01857647;LA VICTORIA
521;27;Persona 521;-12.06355734;-77.04954156;BREÑA
522;18;Persona 522;-12.05917825;-77.05508896;BREÑA
523;26;Persona 523;-12.08791119;-77.0605371;JESUS MARIA
524;23;Persona 524;-12.07658914;-77.02247758;LA VICTORIA
525;28;Persona 525;-12.06609544;-77.0456602;JESUS MARIA
526;31;Persona 526;-12.0683569;-77.02330292;LA VICTORIA
527;41;Persona 527;-12.08228462;-77.05015509;JESUS MARIA
528;40;Persona 528;-12.08271226;-77.03788392;LINCE
529;41;Persona 529;-12.0786147;-77.07777827;PUEBLO LIBRE
530;4;Persona 530;-12.07238429;-77.04988289;JESUS MARIA
531;1;Persona 531;-12.08870554;-77.05314856;JESUS MARIA
532;49;Persona 532;-12.07812085;-77.05429129;JESUS MARIA
533;26;Persona 533;-12.08549625;-77.04911797;JESUS MARIA
534;37;Persona 534;-12.07721661;-77.05468912;JESUS MARIA
535;30;Persona 535;-12.06340841;-77.05342944;BREÑA
536;30;Persona 536;-12.08346638;-77.05860945;JESUS MARIA
537;28;Persona 537;-12.08342884;-77.04910811;JESUS MARIA
538;27;Persona 538;-12.06807076;-77.00339137;LA VICTORIA
539;28;Persona 539;-12.07019168;-77.00008737;LA VICTORIA
540;39;Persona 540;-12.06934796;-77.04548396;JESUS MARIA
541;31;Persona 541;-12.08346642;-77.04969266;JESUS MARIA
542;27;Persona 542;-12.08193456;-77.05640415;JESUS MARIA
543;33;Persona 543;-12.06275618;-77.05057783;BREÑA
544;29;Persona 544;-12.07437449;-77.05157724;JESUS MARIA
545;40;Persona 545;-12.07010665;-77.04275948;JESUS MARIA
546;47;Persona 546;-12.0780633;-77.06578853;PUEBLO LIBRE
547;1;Persona 547;-12.06612854;-77.04284505;JESUS MARIA
548;39;Persona 548;-12.08170409;-77.04994933;JESUS MARIA
549;44;Persona 549;-12.07575795;-77.04983907;JESUS MARIA
550;28;Persona 550;-12.08594551;-77.05619873;JESUS MARIA
551;16;Persona 551;-12.07971795;-77.04960835;JESUS MARIA
552;22;Persona 552;-12.0824497;-77.05764213;JESUS MARIA
553;40;Persona 553;-12.07584066;-77.05481576;PUEBLO LIBRE
554;31;Persona 554;-12.08229516;-77.0465579;JESUS MARIA
555;40;Persona 555;-12.08508016;-77.03459446;LINCE
556;25;Persona 556;-12.06935007;-77.02480325;LA VICTORIA
557;36;Persona 557;-12.08791705;-77.0520994;JESUS MARIA
558;25;Persona 558;-12.08682305;-77.04782907;LINCE
559;31;Persona 559;-12.09174024;-77.05393951;JESUS MARIA
560;50;Persona 560;-12.08470094;-77.05404807;JESUS MARIA
561;34;Persona 561;-12.07288419;-77.06369507;PUEBLO LIBRE
562;29;Persona 562;-12.05646618;-77.05109952;BREÑA
563;28;Persona 563;-12.07911623;-77.05409861;JESUS MARIA
564;28;Persona 564;-12.07788902;-77.05345187;JESUS MARIA
565;23;Persona 565;-12.08136351;-77.01977421;LA VICTORIA
566;40;Persona 566;-12.0809651;-77.04636765;JESUS MARIA
567;40;Persona 567;-12.08175877;-77.05144411;JESUS MARIA
568;35;Persona 568;-12.08491785;-77.0523112;JESUS MARIA
569;19;Persona 569;-12.08609762;-77.05019677;JESUS MARIA
570;44;Persona 570;-12.06677299;-77.00396668;LA VICTORIA
571;30;Persona 571;-12.08721152;-77.03493266;LINCE
572;43;Persona 572;-12.07033389;-77.0442138;JESUS MARIA
573;30;Persona 573;-12.07559796;-77.04330049;JESUS MARIA
574;35;Persona 574;-12.06548149;-77.04342429;JESUS MARIA
575;26;Persona 575;-12.06602831;-77.0242157;LA VICTORIA
576;26;Persona 576;-12.07004835;-77.06536931;PUEBLO LIBRE
577;33;Persona 577;-12.05898051;-77.05272244;BREÑA
578;90;Persona 578;-12.07639929;-77.04377917;JESUS MARIA
579;34;Persona 579;-12.08481741;-77.06350082;PUEBLO LIBRE
580;35;Persona 580;-12.0549277;-77.05219204;BREÑA
581;44;Persona 581;-12.07961808;-77.04784437;JESUS MARIA
582;30;Persona 582;-12.0609911;-77.02120063;LA VICTORIA
583;48;Persona 583;-12.08014809;-77.04605715;JESUS MARIA
584;33;Persona 584;-12.08280371;-77.04777958;JESUS MARIA
585;36;Persona 585;-12.06951103;-77.00742972;LA VICTORIA
586;48;Persona 586;-12.06822535;-77.04632261;JESUS MARIA
587;47;Persona 587;-12.05092842;-77.047656;BREÑA
588;73;Persona 588;-12.07818859;-77.0769759;PUEBLO LIBRE
589;48;Persona 589;-12.0772661;-77.05512266;JESUS MARIA
590;19;Persona 590;-12.06840159;-77.04654363;JESUS MARIA
591;21;Persona 591;-12.08164373;-77.04542109;JESUS MARIA
592;36;Persona 592;-12.06538846;-77.0415652;JESUS MARIA
593;28;Persona 593;-12.07202046;-77.01124123;LA VICTORIA
594;14;Persona 594;-12.06667195;-77.0287425;LA VICTORIA
595;33;Persona 595;-12.06532832;-77.0455476;JESUS MARIA
596;64;Persona 596;-12.07453662;-77.02098107;LA VICTORIA
597;38;Persona 597;-12.0657575;-77.04290029;JESUS MARIA
598;20;Persona 598;-12.08688084;-77.05495261;JESUS MARIA
599;9;Persona 599;-12.07876242;-77.0393163;LINCE
600;28;Persona 600;-12.08662124;-77.06200936;JESUS MARIA
601;28;Persona 601;-12.07951543;-77.04540039;JESUS MARIA
602;32;Persona 602;-12.07249563;-77.04908102;JESUS MARIA
603;29;Persona 603;-12.0733455;-77.00888232;LA VICTORIA
604;29;Persona 604;-12.07750048;-77.05527935;JESUS MARIA
605;35;Persona 605;-12.08311853;-77.01616858;LA VICTORIA
606;34;Persona 606;-12.07142263;-77.02003344;LA VICTORIA
607;33;Persona 607;-12.07157615;-77.04474074;JESUS MARIA
608;39;Persona 608;-12.06232417;-77.01547632;LA VICTORIA
609;28;Persona 609;-12.08353864;-77.04898863;JESUS MARIA
610;15;Persona 610;-12.06756206;-77.00890206;LA VICTORIA
611;26;Persona 611;-12.07189762;-77.04343318;JESUS MARIA
612;20;Persona 612;-12.07677512;-77.04724024;JESUS MARIA
613;18;Persona 613;-12.07917123;-77.04746385;JESUS MARIA
614;24;Persona 614;-12.08815912;-77.01321936;LA VICTORIA
615;23;Persona 615;-12.08250716;-77.05404758;JESUS MARIA
616;45;Persona 616;-12.06410972;-77.00449085;LA VICTORIA
617;28;Persona 617;-12.07373726;-77.06395777;PUEBLO LIBRE
618;39;Persona 618;-12.0696513;-77.04612957;JESUS MARIA
619;38;Persona 619;-12.08594891;-77.02731064;LINCE
620;36;Persona 620;-12.08359834;-77.05349269;JESUS MARIA
621;32;Persona 621;-12.07767346;-77.04472896;JESUS MARIA
622;19;Persona 622;-12.08371882;-77.05919214;JESUS MARIA
623;31;Persona 623;-12.07858027;-77.07897081;PUEBLO LIBRE
624;34;Persona 624;-12.07292782;-77.01582536;LA VICTORIA
625;33;Persona 625;-12.07379678;-77.03817276;LINCE
626;17;Persona 626;-12.06567943;-77.05582777;BREÑA
627;58;Persona 627;-12.0792575;-77.0562197;JESUS MARIA
628;32;Persona 628;-12.08390878;-77.05938299;JESUS MARIA
629;38;Persona 629;-12.08337298;-77.06034412;JESUS MARIA
630;52;Persona 630;-12.05414296;-77.05437418;BREÑA
631;26;Persona 631;-12.08335798;-77.05106222;JESUS MARIA
632;30;Persona 632;-12.08427636;-77.03584974;LINCE
633;48;Persona 633;-12.0909583;-77.03024672;LINCE
634;29;Persona 634;-12.07106994;-77.01544115;LA VICTORIA
635;38;Persona 635;-12.0876375;-77.05097046;JESUS MARIA
636;33;Persona 636;-12.07563045;-77.0501712;JESUS MARIA
637;26;Persona 637;-12.08822669;-77.01431226;LA VICTORIA
638;39;Persona 638;-12.08081082;-77.00656257;LA VICTORIA
639;27;Persona 639;-12.09057143;-77.047161;LINCE
640;38;Persona 640;-12.08319479;-77.06154079;PUEBLO LIBRE
641;29;Persona 641;-12.08685377;-77.05510325;JESUS MARIA
642;39;Persona 642;-12.05699998;-77.05797522;BREÑA
643;28;Persona 643;-12.06122265;-77.05171785;BREÑA
644;46;Persona 644;-12.05846598;-77.04454274;BREÑA
645;39;Persona 645;-12.06711107;-77.01242116;LA VICTORIA
646;44;Persona 646;-12.08705521;-77.0569053;JESUS MARIA
647;31;Persona 647;-12.05553369;-77.04257538;BREÑA
648;42;Persona 648;-12.0856802;-77.06218189;JESUS MARIA
649;24;Persona 649;-12.08269323;-77.0270386;LINCE
650;27;Persona 650;-12.06636172;-76.9981777;LA VICTORIA
651;28;Persona 651;-12.07383238;-77.01577077;LA VICTORIA
652;39;Persona 652;-12.08581495;-77.05017488;JESUS MARIA
653;39;Persona 653;-12.07525571;-77.07855632;PUEBLO LIBRE
654;46;Persona 654;-12.0800312;-77.05559136;JESUS MARIA
655;28;Persona 655;-12.06014832;-77.05467223;BREÑA
656;33;Persona 656;-12.05983108;-77.05352002;BREÑA
657;39;Persona 657;-12.07563927;-77.01798063;LA VICTORIA
658;75;Persona 658;-12.061949;-77.04927193;BREÑA
659;38;Persona 659;-12.0877689;-77.01308506;LA VICTORIA
660;34;Persona 660;-12.08433291;-77.04428188;LINCE
661;35;Persona 661;-12.05414366;-77.04866271;BREÑA
662;45;Persona 662;-12.08640761;-77.0591778;JESUS MARIA
663;23;Persona 663;-12.07540989;-77.05238446;JESUS MARIA
664;24;Persona 664;-12.06534355;-77.02599986;LA VICTORIA
665;39;Persona 665;-12.07542665;-77.06321083;PUEBLO LIBRE
666;29;Persona 666;-12.06537742;-77.0532494;BREÑA
667;21;Persona 667;-12.07997153;-77.04870844;JESUS MARIA
668;42;Persona 668;-12.08275695;-77.05968508;JESUS MARIA
669;33;Persona 669;-12.06548919;-77.02695802;LA VICTORIA
670;60;Persona 670;-12.06650676;-77.05350342;BREÑA
671;40;Persona 671;-12.08403014;-77.05448934;JESUS MARIA
672;42;Persona 672;-12.07174854;-77.04501837;JESUS MARIA
673;36;Persona 673;-12.06987181;-77.04462897;JESUS MARIA
674;28;Persona 674;-12.07857972;-77.05163453;JESUS MARIA
675;37;Persona 675;-12.07804279;-77.04715006;JESUS MARIA
676;32;Persona 676;-12.07620352;-77.07681701;PUEBLO LIBRE
677;65;Persona 677;-12.08680172;-77.06062106;JESUS MARIA
678;32;Persona 678;-12.08227614;-77.04815481;JESUS MARIA
679;38;Persona 679;-12.07780766;-77.04754341;JESUS MARIA
680;48;Persona 680;-12.07120469;-77.00269912;LA VICTORIA
681;37;Persona 681;-12.07349749;-77.05668142;PUEBLO LIBRE
682;33;Persona 682;-12.07960534;-77.05559171;JESUS MARIA
683;24;Persona 683;-12.08728154;-77.05454845;JESUS MARIA
684;42;Persona 684;-12.07881201;-77.04308004;JESUS MARIA
685;59;Persona 685;-12.05042539;-77.0484762;BREÑA
686;58;Persona 686;-12.08478499;-77.0528539;JESUS MARIA
687;7;Persona 687;-12.0758087;-77.04980544;JESUS MARIA
688;32;Persona 688;-12.06958129;-77.0233216;LA VICTORIA
689;31;Persona 689;-12.07136724;-77.04227657;JESUS MARIA
690;33;Persona 690;-12.08382764;-77.05701765;JESUS MARIA
691;50;Persona 691;-12.07776818;-77.07389618;PUEBLO LIBRE
692;30;Persona 692;-12.08495858;-77.05035081;JESUS MARIA
693;62;Persona 693;-12.06077427;-77.0490736;BREÑA
694;32;Persona 694;-12.06267045;-77.05500578;BREÑA
695;53;Persona 695;-12.07013876;-77.04276961;JESUS MARIA
696;32;Persona 696;-12.06314451;-77.00729804;LA VICTORIA
697;37;Persona 697;-12.08726643;-77.04282727;LINCE
698;34;Persona 698;-12.08754025;-77.01350691;LA VICTORIA
699;33;Persona 699;-12.07045664;-77.06305463;PUEBLO LIBRE
700;34;Persona 700;-12.07649409;-77.01822873;LA VICTORIA
701;30;Persona 701;-12.07241542;-77.05441099;PUEBLO LIBRE
702;22;Persona 702;-12.07480097;-77.04749599;JESUS MARIA
703;34;Persona 703;-12.08009894;-77.04423846;JESUS MARIA
704;37;Persona 704;-12.08552112;-77.05292579;JESUS MARIA
705;32;Persona 705;-12.08851658;-77.05252178;JESUS MARIA
706;30;Persona 706;-12.07811027;-77.0128533;LA VICTORIA
707;74;Persona 707;-12.07827988;-77.04187033;LINCE
708;37;Persona 708;-12.06974412;-77.07138897;PUEBLO LIBRE
709;41;Persona 709;-12.07959522;-77.05459216;JESUS MARIA
710;72;Persona 710;-12.06674172;-77.04102469;JESUS MARIA
711;42;Persona 711;-12.07841443;-77.04700302;JESUS MARIA
712;58;Persona 712;-12.07535849;-77.0412672;JESUS MARIA
713;39;Persona 713;-12.07639839;-77.07777634;PUEBLO LIBRE
714;37;Persona 714;-12.06860049;-77.04419251;JESUS MARIA
715;37;Persona 715;-12.07880036;-77.0261052;LA VICTORIA
716;30;Persona 716;-12.08285162;-77.00897974;LA VICTORIA
717;60;Persona 717;-12.07808235;-77.04458179;JESUS MARIA
718;30;Persona 718;-12.08932569;-77.0155602;LA VICTORIA
719;38;Persona 719;-12.07101488;-77.04600409;JESUS MARIA
720;44;Persona 720;-12.06331958;-77.04991386;BREÑA
721;25;Persona 721;-12.07854968;-77.04567446;JESUS MARIA
722;30;Persona 722;-12.05750695;-77.04907981;BREÑA
723;60;Persona 723;-12.06360208;-77.00110106;LA VICTORIA
724;27;Persona 724;-12.08214002;-77.06739119;PUEBLO LIBRE
725;32;Persona 725;-12.06106436;-77.01786007;LA VICTORIA
726;64;Persona 726;-12.08012971;-77.06589703;PUEBLO LIBRE
727;37;Persona 727;-12.06619099;-77.05253343;BREÑA
728;37;Persona 728;-12.08136376;-77.04986894;JESUS MARIA
729;36;Persona 729;-12.08260233;-77.01667197;LA VICTORIA
730;46;Persona 730;-12.0563095;-77.04443156;BREÑA
731;37;Persona 731;-12.08574621;-77.03671895;LINCE
732;62;Persona 732;-12.07665001;-77.04227888;JESUS MARIA
733;16;Persona 733;-12.07642217;-77.04656587;JESUS MARIA
734;50;Persona 734;-12.08470258;-77.01415491;LA VICTORIA
735;34;Persona 735;-12.06414345;-77.01793232;LA VICTORIA
736;33;Persona 736;-12.07776108;-77.05424677;JESUS MARIA
737;27;Persona 737;-12.06557868;-77.0428086;JESUS MARIA
738;29;Persona 738;-12.06480221;-77.02910588;LA VICTORIA
739;36;Persona 739;-12.0719621;-77.04198754;JESUS MARIA
740;30;Persona 740;-12.0802572;-77.05716411;JESUS MARIA
741;14;Persona 741;-12.07629805;-77.07464707;PUEBLO LIBRE
742;76;Persona 742;-12.06994951;-77.04306662;JESUS MARIA
743;32;Persona 743;-12.07376149;-77.02514906;LA VICTORIA
744;28;Persona 744;-12.08819509;-77.05677587;JESUS MARIA
745;35;Persona 745;-12.09008819;-77.05323862;JESUS MARIA
746;35;Persona 746;-12.06279196;-77.02141514;LA VICTORIA
747;53;Persona 747;-12.08790341;-77.03197444;LINCE
748;53;Persona 748;-12.06949868;-77.06646037;PUEBLO LIBRE
749;52;Persona 749;-12.06392816;-77.02117715;LA VICTORIA
750;37;Persona 750;-12.06923685;-77.04577122;JESUS MARIA
751;30;Persona 751;-12.06544994;-77.02719714;LA VICTORIA
752;36;Persona 752;-12.08230601;-77.07049687;PUEBLO LIBRE
753;33;Persona 753;-12.08670335;-77.05777528;JESUS MARIA
754;27;Persona 754;-12.06561005;-77.05670081;BREÑA
755;32;Persona 755;-12.08299799;-77.04631385;JESUS MARIA
756;48;Persona 756;-12.05467052;-77.04215946;BREÑA
757;36;Persona 757;-12.07440686;-77.03728975;LINCE
758;35;Persona 758;-12.07342371;-77.0685791;PUEBLO LIBRE
759;31;Persona 759;-12.0835089;-77.04907024;JESUS MARIA
760;36;Persona 760;-12.0786472;-77.04683082;JESUS MARIA
761;34;Persona 761;-12.07951141;-77.04918042;JESUS MARIA
762;66;Persona 762;-12.05953747;-77.04805709;BREÑA
763;8;Persona 763;-12.06489056;-77.0419036;JESUS MARIA
764;6;Persona 764;-12.07234362;-77.03866373;LINCE
765;33;Persona 765;-12.08465344;-77.04848476;JESUS MARIA
766;33;Persona 766;-12.07821511;-77.04815106;JESUS MARIA
767;36;Persona 767;-12.08912386;-77.04143198;LINCE
768;32;Persona 768;-12.07914347;-77.05513552;JESUS MARIA
769;36;Persona 769;-12.07153248;-77.04268133;JESUS MARIA
770;35;Persona 770;-12.07054377;-77.06926147;PUEBLO LIBRE
771;32;Persona 771;-12.06846234;-77.04348695;JESUS MARIA
772;26;Persona 772;-12.07578238;-77.07550543;PUEBLO LIBRE
773;66;Persona 773;-12.07315853;-77.05701697;PUEBLO LIBRE
774;15;Persona 774;-12.08560339;-77.05193991;JESUS MARIA
775;22;Persona 775;-12.08438378;-77.06835079;PUEBLO LIBRE
776;25;Persona 776;-12.07710145;-77.0452092;JESUS MARIA
777;41;Persona 777;-12.08424836;-77.05910431;JESUS MARIA
778;27;Persona 778;-12.07989349;-77.04461377;JESUS MARIA
779;66;Persona 779;-12.0848643;-77.04548834;LINCE
780;32;Persona 780;-12.07788267;-77.06239872;PUEBLO LIBRE
781;10;Persona 781;-12.06232797;-77.02632281;LA VICTORIA
782;45;Persona 782;-12.08045474;-77.04573311;JESUS MARIA
783;36;Persona 783;-12.06749922;-77.04007877;JESUS MARIA
784;27;Persona 784;-12.06770993;-77.00837935;LA VICTORIA
785;80;Persona 785;-12.06736175;-77.01038091;LA VICTORIA
786;23;Persona 786;-12.08689712;-77.05282259;JESUS MARIA
787;5;Persona 787;-12.06930892;-77.01617963;LA VICTORIA
788;33;Persona 788;-12.07665755;-77.04512076;JESUS MARIA
789;4;Persona 789;-12.06241851;-77.02448962;LA VICTORIA
790;29;Persona 790;-12.06769041;-77.0463007;JESUS MARIA
791;30;Persona 791;-12.07010066;-77.00293131;LA VICTORIA
792;40;Persona 792;-12.08813567;-77.05821898;JESUS MARIA
793;28;Persona 793;-12.08658945;-77.03351856;LINCE
794;39;Persona 794;-12.06601345;-77.04723429;BREÑA
795;26;Persona 795;-12.08269991;-77.05966951;JESUS MARIA
796;16;Persona 796;-12.07361467;-77.0631369;PUEBLO LIBRE
797;29;Persona 797;-12.08780878;-77.04636362;LINCE
798;51;Persona 798;-12.07145547;-77.05205338;PUEBLO LIBRE
799;33;Persona 799;-12.08279685;-77.04843028;JESUS MARIA
800;35;Persona 800;-12.08452182;-77.03347375;LINCE
801;12;Persona 801;-12.06991773;-77.01993405;LA VICTORIA
802;30;Persona 802;-12.08596778;-77.05326408;JESUS MARIA
803;53;Persona 803;-12.06493072;-77.0213035;LA VICTORIA
804;38;Persona 804;-12.08010431;-77.05439135;JESUS MARIA
805;34;Persona 805;-12.08200378;-77.04632567;JESUS MARIA
806;19;Persona 806;-12.06012805;-77.05352714;BREÑA
